Filename,Sample ID,Mass (g),Sample type,Unique ID,Site,Cyromazine,Acephate,Dinotefuran,Thiabendazole,Thiamethoxam,Clothianidin,Mevinphos,Imidacloprid,Acetamiprid,Flupyradifurone,Thiacloprid,Sulfoxaflor,Tebuthiuron,Prometon,Cyanazine,Thiophanate-methyl,Ametryn,Methoprotryne,Bendiocarb,Malaoxon,Carbofuran,Pyrimethanil,Carbaryl,Fluometuron,Atrazine,Hydroxychlorothalonil ,Sulfentrazone,Diuron,Metalaxyl,Cyantraniliprole,Metobromuron,Prometryn,Terbutryn,Metazachlor,Clomazone,Propazine,Chlorantraniliprole,Methiocarb,Phenmedipham,Fluazifop,Flumioxazin,Fludioxonil,Cyprodinil,Spirotetramat,Phosmet,Bromuconazole,Azoxystrobin,Myclobutanil,Fenamidone,Triadimefon,Boscalid,Fluxapyroxad,Mandipropamid,Fenhexamid,Napropamide,Fluopicolide,Tetraconazole,Tebuconazole,Spinosad,Fluopyram,Methoxyfenozide,Diflubenzuron,Fenbuconazole,Metolachlor,Metconazole,Flufenacet,Dimoxystrobin,Propiconazole,Fluoxastrobin,Fumagillin,Tebufenozide,Spinetoram,Triflumizole,Fipronil,Picoxystrobin,Difenoconazole,Penthiopyrad,Coumaphos,Pyraclostrobin,Thiobencarb,Hexaflumuron,Profenophos,Cyflufenamid,Indoxacarb,Trifloxystrobin,Piperonyl butoxide,Tetramethrin,Fluazinam,Chlorpyrifos,Fenpyroximate,Amitraz,Avermectin B1a,Number of Pesticides Per Sample,ppb
2020nov10_USDA_fungicides_2019_sample_109,Honeybee worker_03,0.131,Apis mellifera worker,,LM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,2.4,0,0,0,0,28.4,12.5,0,0,0,0,0,0,0,6,55.8
2020nov10_USDA_fungicides_2019_sample_140,Small Andrena_17,0.023,Andrena sp.,X522.PKAS1,LM2,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,0,0,0,0,0,0,0,0,0,0,0,40.8,0,0,0,0,0,385.3,0,0,0,0,0,0,0,0,97.2,0,0,0,0,0,0,0,0,0,0,139.5,0,0,0,0,0,0,0,0,0,0,0,0,1465.9,0,0,85.8,0,0,0,0,35.1,5,0,0,0,0,0,0,0,10,2296.7
2020nov10_USDA_fungicides_2019_sample_153,Large Andrena_29,0.126,Andrena (Melandrena),X522.PKAM1,LM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,2.7,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.3,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,78.5,0,0,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,10,126.6
2020nov10_USDA_fungicides_2019_sample_065,Wax_14,5.08,Bumble bee wax,,LM3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.7,0,0.4,8.4,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,29.6,0,0,0,0.2,0.2,0,0,0,151.5,0.3,0,0,0,0,2,0,0.1,0.9,0,15.2,0.8,0,0,0,0,0,0,0,0,0,0,0.4,267,0,0,210,0,0,0,0,176.5,84.1,0.4,0,0,112.7,0,0,0,22,1063
2020nov10_USDA_fungicides_2019_sample_171,Pollen_07,4,Honey bee pollen,,LM3,0,0,0,0,0.4,0,0,0,0,0,0,0,1.1,0,0,1.8,0,0,0,0,0,1.5,0.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6,0,0,0,0.2,0,0,0,0,6.3,0,0,0,0,0,0,0,0.2,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,199.3,0,0,1.5,0,0,0,0,0,1.3,0,0,0,598.6,0,0,0,16,845.7
2020nov10_USDA_fungicides_2019_sample_199,Nectar_14,5.01,Nectar,,LM3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5
2020nov10_USDA_fungicides_2019_sample_217,Apple flower_11,1.35,Apple flower,,LM3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,288.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,617.6,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,9,909.3
2020nov10_USDA_fungicides_2019_sample_218,Apple flower_12,1.49,Apple flower,,LM3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,798.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,8,1145.9
2020nov10_USDA_fungicides_2019_sample_255,Dandelion flower_07,1.84,Dandelion flower,,LM3,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63.7
2020nov10_USDA_fungicides_2019_sample_256,Dandelion flower_08,1.72,Dandelion flower,,LM3,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59.8
2020nov10_USDA_fungicides_2019_sample_020,Mason bee pollen_04,0.504,Mason bee pollen provision,,LM3,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.5,11.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,249.5,0,0,0,0,0,1.3,0,0.1,0,0,6.5,1.4,0,0,0,0,0,0,0,0,0,0,0,24.6,0,0,194.6,0,0,0,0,80.3,43.1,0,0,0,13.2,0,0,0,18,634.5
2020nov10_USDA_fungicides_2019_sample_040,Bumblebee Queen_06,0.553,Bombus impatiens queen,Z522.CUBI1,LM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0.1,0,0,0,0,0,1.2,0,0,0,0,0,0,0,7,16.6
2020nov10_USDA_fungicides_2019_sample_078,Xylocopa_06,0.432,Xylocopa virginica,Z522.PMXV1,LM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0.01,0,0.01,0,0,0,0,0,0.3,0,0,0,2.1,0,0,0,10,19.6
2020nov10_USDA_fungicides_2019_sample_098,Bumblebee worker_13,0.121,Bombus impatiens worker,,LM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0.7,0,0,0,0,0,0.6,0,0,0,0,0,0,0,4,3.6
2020nov10_USDA_fungicides_2019_sample_114,Honeybee worker_08,0.148,Apis mellifera worker,,LM3,0,0,0,0,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,0,0,1.8,0,0,0,0,65.3,24.9,0,0,0,2.1,0,0,0,8,142.3
2020nov10_USDA_fungicides_2019_sample_136,Small Andrena_13,0.042,Andrena sp.,Z522.SMAS1,LM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.9
2020nov10_USDA_fungicides_2019_sample_147,Large Andrena_23,0.13,Andrena (Melandrena),Z522.SMAM2,LM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,45.8,0,0,0.6,0,0,0,0,0,0.01,0,0,0,0,0,0,0,8,57.2
2020nov10_USDA_fungicides_2019_sample_069,Wax_18,5.02,Bumble bee wax,,LakeBreeze,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.3,0,0,0.2,291.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.7,0,0,0,0.1,0,0,0,0,12.1,0.3,0,0,0,0,2,0,0.9,0.8,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0.2,101,0.1,0,15.5,0,0,0,0,0,13.7,0.6,0,1,30,0,0,0,22,482.2
2020nov10_USDA_fungicides_2019_sample_172,Pollen_08,4.03,Honey bee pollen,,LakeBreeze,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0,0.5,0,0,0,0,0,2.1,0,0,1.4,523.7,0,2,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,172.4,0,0,0,0,0,0,0,0,67.3,0,0,0,0,0,0,0,0.2,1.4,0,1.3,2.4,0,0,0,0,0,0,0,0,0,0,0,1026.3,0.2,0,62.3,0,0,0,0,0,1.7,0,0,0,107.9,0,0,0,19,1977.2
2020nov10_USDA_fungicides_2019_sample_189,Nectar_04,5,Nectar,,LakeBreeze,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47.6
2020nov10_USDA_fungicides_2019_sample_236,Apple flower_29,1.54,Apple flower,,LakeBreeze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,1.7,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1000,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,7.2,6.4,0,0,0,0,0,0,0,0,0,0,0,10000,0.2,0,0.5,0,0,0,0,0,0.6,0,0,0,0,0,0,0,13,11031
2020nov10_USDA_fungicides_2019_sample_237,Apple flower_30,1.41,Apple flower,,LakeBreeze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,2.2,10,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,1000,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,7.8,7.1,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0.5,0,0,0,0,0,0.6,0,0,0,0,0,0,0,12,11033.1
2020nov10_USDA_fungicides_2019_sample_265,Dandelion flower_17,1.93,Dandelion flower,,LakeBreeze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1,1.3,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,11,11016.4
2020nov10_USDA_fungicides_2019_sample_266,Dandelion flower_18,1.88,Dandelion flower,,LakeBreeze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3649.4,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4653.1
2020nov10_USDA_fungicides_2019_sample_021,Mason bee pollen_05,0.507,Mason bee pollen provision,,LakeBreeze,0,0,0,0,2.2,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1.2,0,2,0.7,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,115,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,1,0,0,0.4,2.4,0,0,0,0,0,0,0,0,0,0,0,670.4,0.4,0,13.7,0,0,0,0,0,12.3,0,0,0,23.5,0,0,0,17,860.8
2020nov10_USDA_fungicides_2019_sample_049,Bumblebee Queen_15,0.643,Bombus impatiens queen,LB524.CUBI1,LakeBreeze,0,0,0,0,0,0,0,0,0.3,0,0,0,0.01,0,0,0.5,0,0,0,0,0,0,0,0,0.01,56.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,90.5,0,0,16.7,0,0,0,0,0,0.1,0,0,0,2.1,0,0,0,12,191.1
2020nov10_USDA_fungicides_2019_sample_100,Bumblebee worker_15,0.094,Bombus impatiens worker,,LakeBreeze,0,0,0,0,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,5,29.8
2020nov10_USDA_fungicides_2019_sample_111,Honeybee worker_05,0.166,Apis mellifera worker,,LakeBreeze,0,0,0,0,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0.8,0,2.8,0,0,0,0,0,28.8,0,0,0,2.1,0,0,0,10,186.7
2020nov10_USDA_fungicides_2019_sample_137,Small Andrena_14,0.05,Andrena sp.,LB523.NBAS1,LakeBreeze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924.2,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,111.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,407,0,0,1.8,0,0,0,0,0,0.01,0,0,0,0,0,0,0,7,1444.9
2020nov10_USDA_fungicides_2019_sample_156,Large Andrena_32,0.114,Andrena (Melandrena),LB524.PKAM2,LakeBreeze,0,0,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.01,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,33.9,0,0,1.4,0,0,0,0,0,1.8,0,0,0,0,0,0,0,11,96.4
2020nov10_USDA_fungicides_2019_sample_055,Wax_04,5,Bumble bee wax,,LittleTree,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.2,0,343.9,0,0.2,0,0,0,0,0,0.3,0,0,0,0,0,0,0.5,0.5,0,1,0.8,0,0,0,0,0,0,0,35.8,0,0,0.2,0.6,0,0,1.4,0,0,0,0,0,10.5,1.2,0,0,0,0,0,0,18,399.5
2020nov10_USDA_fungicides_2019_sample_167,Pollen_03,3.63,Honey bee pollen,,LittleTree,0,0,0,0,0,0,0,1,0,0,0,0,0.3,0,0,0.5,0,0,0,0,0,0,0.8,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,42.7,0,0,0,0,0,0,0,11,1000.6
2020nov10_USDA_fungicides_2019_sample_202,Nectar_17,5.06,Nectar,,LittleTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020nov10_USDA_fungicides_2019_sample_211,Apple flower_05,1.82,Apple flower,,LittleTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,43.3,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,278.1,0,0,0,0,0,0,0,8,4325.9
2020nov10_USDA_fungicides_2019_sample_212,Apple flower_06,1.66,Apple flower,,LittleTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.7,0,0,0,0,0,0,0,6,1039.8
2020nov10_USDA_fungicides_2019_sample_267,Dandelion flower_19,1.85,Dandelion flower,,LittleTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,148.2
2020nov10_USDA_fungicides_2019_sample_268,Dandelion flower_20,2.19,Dandelion flower,,LittleTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,6,41.5
2020nov10_USDA_fungicides_2019_sample_030,Mason bee pollen_14,0.497,Mason bee pollen provision,,LittleTree,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,257.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,8,294.5
2020nov10_USDA_fungicides_2019_sample_036,Bumblebee Queen_02,0.666,Bombus impatiens queen,LT517.PMBI1,LittleTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,25.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0.1,0,0,0,0,0,7.2,0,0,0,0,0,0,0,8,35.6
2020nov10_USDA_fungicides_2019_sample_074,Xylocopa_02,0.431,Xylocopa virginica,LT517.PKXV1,LittleTree,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0.1,0,0,0,0,0,0.8,0,0,0,0,0,0,0,8,11.7
2020nov10_USDA_fungicides_2019_sample_086,Bumblebee worker_01,0.089,Bombus impatiens worker,,LittleTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020nov10_USDA_fungicides_2019_sample_118,Honeybee worker_12,0.085,Apis mellifera worker,,LittleTree,0,0,0,0,93.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,2,93.7
2020nov10_USDA_fungicides_2019_sample_128,Small Andrena_05,0.046,Andrena sp.,LT517.CUAS1,LittleTree,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,4,6.4
2020nov10_USDA_fungicides_2019_sample_154,Large Andrena_30,0.11,Andrena (Melandrena),LT517.CUAM1,LittleTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,35.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.01,0,0,0,0,0,3,0,0,0,0,0,0,0,7,43.6
2020nov10_USDA_fungicides_2019_sample_067,Wax_16,4.98,Bumble bee wax,,Mason1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,0,0,0,0,0,0,0.1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.6,0.5,0,0,1.2,0,0,0,0,3.2,0.2,0.2,0,0,0,0,0,0,14,13.5
2020nov10_USDA_fungicides_2019_sample_177,Pollen_13,4.04,Honey bee pollen,,Mason1,0,0,0,0,56.4,5.4,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,10000,0,0,0.9,8.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0.2,0,0,0,0,19.8,0,0,0,0,0,0,0,171,0,0,42.4,1.7,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,9.2,0,0,0,0,0,2.8,0,0,0,32.9,0,0,0,17,10370.9
2020nov10_USDA_fungicides_2019_sample_192,Nectar_07,4.79,Nectar,,Mason1,0,0,0,0,0,2,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13.8
2020nov10_USDA_fungicides_2019_sample_232,Apple flower_25,1.64,Apple flower,,Mason1,0,0,0,0.2,128,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,2.6,0,0,0,0.2,0,0,0,0,2,0,0,0,0,0,0,0,1000,0,0,2.6,1.4,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,2.9,0,0,0,0,0,4.1,0,0,0,0,0,0,0,15,11164.4
2020nov10_USDA_fungicides_2019_sample_233,Apple flower_26,1.66,Apple flower,,Mason1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0.8,0,0,0,0,0,0.5,0,0,0,0,0,0,0,7,11003.6
2020nov10_USDA_fungicides_2019_sample_282,Dandelion flower_33,1.42,Dandelion flower,,Mason1,0,0,0,0.2,4.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,578.4,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0.5,0,0,0,0,0,0.8,0,0,0,0,0,0,0,13,10592.4
